,calldate,callcount
3163,2016-06-17 16:00:00,45
3164,2016-06-17 17:00:00,10
3165,2016-06-17 18:00:00,67
3166,2016-06-17 19:00:00,49
3167,2016-06-17 20:00:00,50
3168,2016-06-17 21:00:00,39
3169,2016-06-17 22:00:00,23
3170,2016-06-17 23:00:00,50
3171,2016-06-18 00:00:00,34
3172,2016-06-18 01:00:00,24
3173,2016-06-18 02:00:00,23
3174,2016-06-18 03:00:00,10
3175,2016-06-18 05:00:00,2
3176,2016-06-18 06:00:00,2
3177,2016-06-18 07:00:00,8
3178,2016-06-18 08:00:00,28
3179,2016-06-18 09:00:00,37
3180,2016-06-18 10:00:00,30
3181,2016-06-18 11:00:00,38
3182,2016-06-18 12:00:00,43
3183,2016-06-18 13:00:00,42
3184,2016-06-18 14:00:00,14
3185,2016-06-18 15:00:00,9
3186,2016-06-18 16:00:00,48
3187,2016-06-18 17:00:00,1
3188,2016-06-18 21:00:00,25
3189,2016-06-18 22:00:00,10
3190,2016-06-18 23:00:00,30
3191,2016-06-19 00:00:00,63
3192,2016-06-19 01:00:00,13
3193,2016-06-19 02:00:00,9
3194,2016-06-19 03:00:00,3
3195,2016-06-19 04:00:00,1
3196,2016-06-19 05:00:00,2
3197,2016-06-19 06:00:00,20
3198,2016-06-19 07:00:00,19
3199,2016-06-19 08:00:00,62
3200,2016-06-19 09:00:00,108
3201,2016-06-19 10:00:00,45
3202,2016-06-19 11:00:00,58
3203,2016-06-19 12:00:00,95
3204,2016-06-19 13:00:00,117
3205,2016-06-19 14:00:00,33
3206,2016-06-19 15:00:00,66
3207,2016-06-19 16:00:00,92
3208,2016-06-19 17:00:00,73
3209,2016-06-19 18:00:00,80
3210,2016-06-19 19:00:00,38
3211,2016-06-19 20:00:00,51
3212,2016-06-19 21:00:00,61
3213,2016-06-19 22:00:00,43
3214,2016-06-19 23:00:00,77
3215,2016-06-20 00:00:00,41
3216,2016-06-20 01:00:00,18
3217,2016-06-20 02:00:00,1
3218,2016-06-20 03:00:00,6
3219,2016-06-20 04:00:00,5
3220,2016-06-20 05:00:00,5
3221,2016-06-20 06:00:00,23
3222,2016-06-20 07:00:00,8
3223,2016-06-20 08:00:00,56
3224,2016-06-20 09:00:00,68
3225,2016-06-20 10:00:00,17
3226,2016-06-20 11:00:00,26
3227,2016-06-20 12:00:00,38
3228,2016-06-20 13:00:00,10
3229,2016-06-20 14:00:00,17
3230,2016-06-20 15:00:00,55
3231,2016-06-20 16:00:00,67
3232,2016-06-20 17:00:00,33
3233,2016-06-20 18:00:00,16
3234,2016-06-20 19:00:00,29
3235,2016-06-20 20:00:00,25
3236,2016-06-20 21:00:00,29
3237,2016-06-20 22:00:00,5
3238,2016-06-20 23:00:00,33
3239,2016-06-21 00:00:00,18
3240,2016-06-21 01:00:00,13
3241,2016-06-21 02:00:00,5
3242,2016-06-21 03:00:00,4
3243,2016-06-21 04:00:00,2
3244,2016-06-21 05:00:00,4
3245,2016-06-21 06:00:00,21
3246,2016-06-21 07:00:00,7
3247,2016-06-21 08:00:00,44
3248,2016-06-21 09:00:00,71
3249,2016-06-21 10:00:00,46
3250,2016-06-21 11:00:00,62
3251,2016-06-21 12:00:00,40
3252,2016-06-21 13:00:00,40
3253,2016-06-21 14:00:00,28
3254,2016-06-21 15:00:00,68
3255,2016-06-21 16:00:00,79
3256,2016-06-21 17:00:00,32
3257,2016-06-21 18:00:00,18
3258,2016-06-21 19:00:00,35
3259,2016-06-21 20:00:00,9
3260,2016-06-21 21:00:00,31
3261,2016-06-21 22:00:00,10
3262,2016-06-21 23:00:00,17
3263,2016-06-22 00:00:00,45
3264,2016-06-22 01:00:00,7
3265,2016-06-22 02:00:00,13
3266,2016-06-22 03:00:00,5
3267,2016-06-22 04:00:00,6
3268,2016-06-22 05:00:00,3
3269,2016-06-22 06:00:00,33
3270,2016-06-22 07:00:00,3
3271,2016-06-22 08:00:00,31
3272,2016-06-22 09:00:00,51
3273,2016-06-22 10:00:00,39
3274,2016-06-22 11:00:00,35
3275,2016-06-22 12:00:00,61
3276,2016-06-22 13:00:00,32
3277,2016-06-22 14:00:00,21
3278,2016-06-22 15:00:00,25
3279,2016-06-22 16:00:00,22
3280,2016-06-22 17:00:00,26
3281,2016-06-22 18:00:00,27
3282,2016-06-22 19:00:00,27
3283,2016-06-22 20:00:00,20
3284,2016-06-22 21:00:00,17
3285,2016-06-22 22:00:00,14
3286,2016-06-22 23:00:00,23
3287,2016-06-23 00:00:00,23
3288,2016-06-23 01:00:00,16
3289,2016-06-23 02:00:00,13
3290,2016-06-23 03:00:00,13
3291,2016-06-23 04:00:00,9
3292,2016-06-23 05:00:00,7
3293,2016-06-23 06:00:00,29
3294,2016-06-23 07:00:00,11
3295,2016-06-23 08:00:00,43
3296,2016-06-23 09:00:00,79
3297,2016-06-23 10:00:00,52
3298,2016-06-23 11:00:00,28
3299,2016-06-23 12:00:00,61
3300,2016-06-23 13:00:00,11
3301,2016-06-23 14:00:00,32
3302,2016-06-23 15:00:00,26
3303,2016-06-23 16:00:00,36
3304,2016-06-23 17:00:00,33
3305,2016-06-23 18:00:00,29
3306,2016-06-23 19:00:00,13
3307,2016-06-23 20:00:00,20
3308,2016-06-23 21:00:00,4
3309,2016-06-23 22:00:00,13
3310,2016-06-23 23:00:00,31
3311,2016-06-24 00:00:00,33
3312,2016-06-24 01:00:00,10
3313,2016-06-24 02:00:00,2
3314,2016-06-24 03:00:00,16
3315,2016-06-24 04:00:00,7
3316,2016-06-24 05:00:00,2
3317,2016-06-24 06:00:00,5
3318,2016-06-24 07:00:00,18
3319,2016-06-24 08:00:00,38
3320,2016-06-24 09:00:00,64
3321,2016-06-24 10:00:00,33
3322,2016-06-24 11:00:00,35
3323,2016-06-24 12:00:00,29
3324,2016-06-24 13:00:00,28
3325,2016-06-24 14:00:00,26
3326,2016-06-24 15:00:00,64
3327,2016-06-24 16:00:00,55
3328,2016-06-24 17:00:00,46
3329,2016-06-24 18:00:00,24
3330,2016-06-24 19:00:00,15
3331,2016-06-24 20:00:00,13
3332,2016-06-24 21:00:00,19
3333,2016-06-24 22:00:00,37
3334,2016-06-24 23:00:00,37
3335,2016-06-25 00:00:00,24
3336,2016-06-25 01:00:00,10
3337,2016-06-25 02:00:00,4
3338,2016-06-25 05:00:00,1
3339,2016-06-25 06:00:00,22
3340,2016-06-25 07:00:00,20
3341,2016-06-25 08:00:00,27
3342,2016-06-25 09:00:00,45
3343,2016-06-25 10:00:00,41
3344,2016-06-25 11:00:00,42
3345,2016-06-25 12:00:00,39
3346,2016-06-25 13:00:00,50
3347,2016-06-25 14:00:00,18
3348,2016-06-25 15:00:00,31
3349,2016-06-25 16:00:00,43
3350,2016-06-25 17:00:00,21
3351,2016-06-25 18:00:00,45
3352,2016-06-25 19:00:00,26
3353,2016-06-25 20:00:00,17
3354,2016-06-25 21:00:00,26
3355,2016-06-25 22:00:00,28
3356,2016-06-25 23:00:00,47
3357,2016-06-26 00:00:00,26
3358,2016-06-26 01:00:00,10
3359,2016-06-26 02:00:00,8
3360,2016-06-26 03:00:00,4
3361,2016-06-26 04:00:00,6
3362,2016-06-26 05:00:00,6
3363,2016-06-26 06:00:00,10
3364,2016-06-26 07:00:00,13
3365,2016-06-26 08:00:00,24
3366,2016-06-26 09:00:00,28
3367,2016-06-26 10:00:00,24
3368,2016-06-26 11:00:00,34
3369,2016-06-26 12:00:00,23
3370,2016-06-26 13:00:00,21
3371,2016-06-26 14:00:00,4
3372,2016-06-26 15:00:00,28
3373,2016-06-26 16:00:00,20
3374,2016-06-26 17:00:00,48
3375,2016-06-26 18:00:00,17
3376,2016-06-26 19:00:00,14
3377,2016-06-26 20:00:00,18
3378,2016-06-26 21:00:00,12
3379,2016-06-26 22:00:00,7
3380,2016-06-26 23:00:00,54
3381,2016-06-27 00:00:00,42
3382,2016-06-27 01:00:00,8
3383,2016-06-27 05:00:00,2
3384,2016-06-27 06:00:00,63
3385,2016-06-27 07:00:00,13
3386,2016-06-27 08:00:00,50
3387,2016-06-27 09:00:00,46
3388,2016-06-27 10:00:00,33
3389,2016-06-27 11:00:00,32
3390,2016-06-27 12:00:00,70
3391,2016-06-27 13:00:00,74
3392,2016-06-27 14:00:00,26
3393,2016-06-27 15:00:00,36
3394,2016-06-27 16:00:00,55
3395,2016-06-27 17:00:00,51
3396,2016-06-27 18:00:00,53
3397,2016-06-27 19:00:00,18
3398,2016-06-27 20:00:00,24
3399,2016-06-27 21:00:00,16
3400,2016-06-27 22:00:00,8
3401,2016-06-27 23:00:00,25
3402,2016-06-28 01:00:00,14
3403,2016-06-28 02:00:00,12
3404,2016-06-28 03:00:00,6
3405,2016-06-28 04:00:00,4
3406,2016-06-28 05:00:00,3
3407,2016-06-28 06:00:00,27
3408,2016-06-28 07:00:00,19
3409,2016-06-28 08:00:00,52
3410,2016-06-28 09:00:00,59
3411,2016-06-28 10:00:00,43
3412,2016-06-28 11:00:00,43
3413,2016-06-28 12:00:00,62
3414,2016-06-28 13:00:00,43
3415,2016-06-28 14:00:00,5
3416,2016-07-01 00:00:00,32
3417,2016-07-01 01:00:00,23
3418,2016-07-01 02:00:00,11
3419,2016-07-01 03:00:00,3
3420,2016-07-01 04:00:00,1
3421,2016-07-01 07:00:00,16
3422,2016-07-01 08:00:00,29
3423,2016-07-01 09:00:00,41
3424,2016-07-01 10:00:00,31
3425,2016-07-01 11:00:00,13
3426,2016-07-01 12:00:00,8
3427,2016-07-01 13:00:00,21
3428,2016-07-01 14:00:00,4
3429,2016-07-01 15:00:00,27
3430,2016-07-01 16:00:00,25
3431,2016-07-01 17:00:00,36
3432,2016-07-01 18:00:00,21
3433,2016-07-01 19:00:00,17
3434,2016-07-01 20:00:00,31
3435,2016-07-01 21:00:00,15
3436,2016-07-01 22:00:00,24
3437,2016-07-01 23:00:00,45
3438,2016-07-02 00:00:00,16
3439,2016-07-02 01:00:00,7
3440,2016-07-02 02:00:00,1
3441,2016-07-02 03:00:00,1
3442,2016-07-02 04:00:00,1
3443,2016-07-02 05:00:00,7
3444,2016-07-02 06:00:00,19
3445,2016-07-02 07:00:00,17
3446,2016-07-02 08:00:00,40
3447,2016-07-02 09:00:00,50
3448,2016-07-02 10:00:00,18
3449,2016-07-02 11:00:00,12
3450,2016-07-02 12:00:00,21
3451,2016-07-02 13:00:00,60
3452,2016-07-02 14:00:00,23
3453,2016-07-02 15:00:00,31
3454,2016-07-02 16:00:00,42
3455,2016-07-02 17:00:00,29
3456,2016-07-02 18:00:00,39
3457,2016-07-02 19:00:00,25
3458,2016-07-02 20:00:00,16
3459,2016-07-02 21:00:00,14
3460,2016-07-02 22:00:00,25
3461,2016-07-02 23:00:00,14
3462,2016-07-03 00:00:00,1
3463,2016-07-03 01:00:00,15
3464,2016-07-03 02:00:00,7
3465,2016-07-03 03:00:00,3
3466,2016-07-03 04:00:00,5
3467,2016-07-03 05:00:00,4
3468,2016-07-03 06:00:00,14
3469,2016-07-03 07:00:00,7
3470,2016-07-03 08:00:00,25
3471,2016-07-03 09:00:00,42
3472,2016-07-03 10:00:00,26
3473,2016-07-03 11:00:00,13
3474,2016-07-03 12:00:00,24
3475,2016-07-03 13:00:00,22
3476,2016-07-03 14:00:00,17
3477,2016-07-03 15:00:00,18
3478,2016-07-03 16:00:00,34
3479,2016-07-03 17:00:00,16
3480,2016-07-03 18:00:00,3
3481,2016-07-03 19:00:00,34
3482,2016-07-03 20:00:00,13
3483,2016-07-03 21:00:00,29
3484,2016-07-03 22:00:00,30
3485,2016-07-03 23:00:00,3
3486,2016-07-04 00:00:00,37
3487,2016-07-04 06:00:00,10
3488,2016-07-04 07:00:00,8
3489,2016-07-04 08:00:00,40
3490,2016-07-04 09:00:00,124
3491,2016-07-04 10:00:00,52
3492,2016-07-04 11:00:00,87
3493,2016-07-04 12:00:00,109
3494,2016-07-04 13:00:00,56
3495,2016-07-04 14:00:00,57
3496,2016-07-04 15:00:00,54
3497,2016-07-04 16:00:00,74
3498,2016-07-04 17:00:00,64
3499,2016-07-04 18:00:00,63
3500,2016-07-04 19:00:00,34
3501,2016-07-04 20:00:00,16
3502,2016-07-04 21:00:00,36
3503,2016-07-04 22:00:00,37
3504,2016-07-04 23:00:00,87
3505,2016-07-05 00:00:00,95
3506,2016-07-05 01:00:00,18
3507,2016-07-05 02:00:00,36
3508,2016-07-05 03:00:00,19
3509,2016-07-05 04:00:00,5
3510,2016-07-05 05:00:00,4
3511,2016-07-05 06:00:00,58
3512,2016-07-05 07:00:00,42
3513,2016-07-05 08:00:00,65
3514,2016-07-05 09:00:00,79
3515,2016-07-05 10:00:00,86
3516,2016-07-05 11:00:00,105
3517,2016-07-05 12:00:00,105
3518,2016-07-05 13:00:00,77
3519,2016-07-05 14:00:00,67
3520,2016-07-05 15:00:00,79
3521,2016-07-05 16:00:00,142
3522,2016-07-05 17:00:00,91
3523,2016-07-05 18:00:00,59
3524,2016-07-05 19:00:00,67
3525,2016-07-05 20:00:00,60
3526,2016-07-05 21:00:00,37
3527,2016-07-05 22:00:00,44
3528,2016-07-05 23:00:00,59
3529,2016-07-06 00:00:00,60
3530,2016-07-06 01:00:00,40
3531,2016-07-06 02:00:00,34
3532,2016-07-06 03:00:00,33
3533,2016-07-06 04:00:00,12
3534,2016-07-06 05:00:00,11
3535,2016-07-06 06:00:00,61
3536,2016-07-06 07:00:00,46
3537,2016-07-06 08:00:00,77
3538,2016-07-06 09:00:00,139
3539,2016-07-06 10:00:00,101
3540,2016-07-06 11:00:00,115
3541,2016-07-06 12:00:00,159
3542,2016-07-06 13:00:00,95
3543,2016-07-06 14:00:00,98
3544,2016-07-06 15:00:00,156
3545,2016-07-06 16:00:00,172
3546,2016-07-06 17:00:00,158
3547,2016-07-06 18:00:00,88
3548,2016-07-06 19:00:00,68
3549,2016-07-06 20:00:00,51
3550,2016-07-06 21:00:00,44
3551,2016-07-06 22:00:00,34
3552,2016-07-06 23:00:00,66
3553,2016-07-07 00:00:00,46
3554,2016-07-07 01:00:00,11
3555,2016-07-07 02:00:00,14
3556,2016-07-07 03:00:00,8
3557,2016-07-07 04:00:00,1
3558,2016-07-07 05:00:00,9
3559,2016-07-07 06:00:00,33
3560,2016-07-07 07:00:00,25
3561,2016-07-07 08:00:00,103
3562,2016-07-07 09:00:00,173
3563,2016-07-07 10:00:00,121
3564,2016-07-07 11:00:00,128
3565,2016-07-07 12:00:00,180
3566,2016-07-07 13:00:00,112
3567,2016-07-07 14:00:00,76
3568,2016-07-07 15:00:00,136
3569,2016-07-07 16:00:00,176
3570,2016-07-07 17:00:00,124
3571,2016-07-07 18:00:00,84
3572,2016-07-07 19:00:00,73
3573,2016-07-07 20:00:00,44
3574,2016-07-07 21:00:00,57
3575,2016-07-07 22:00:00,86
3576,2016-07-07 23:00:00,50
3577,2016-07-08 00:00:00,104
3578,2016-07-08 01:00:00,18
3579,2016-07-08 02:00:00,10
3580,2016-07-08 03:00:00,5
3581,2016-07-08 04:00:00,5
3582,2016-07-08 05:00:00,15
3583,2016-07-08 06:00:00,55
3584,2016-07-08 07:00:00,50
3585,2016-07-08 08:00:00,92
3586,2016-07-08 09:00:00,185
3587,2016-07-08 10:00:00,156
3588,2016-07-08 11:00:00,49
3589,2016-07-08 12:00:00,163
3590,2016-07-08 13:00:00,106
3591,2016-07-08 14:00:00,77
3592,2016-07-08 15:00:00,122
3593,2016-07-08 16:00:00,197
3594,2016-07-08 17:00:00,113
3595,2016-07-08 18:00:00,62
3596,2016-07-08 19:00:00,68
3597,2016-07-08 20:00:00,47
3598,2016-07-08 21:00:00,65
3599,2016-07-08 22:00:00,41
3600,2016-07-08 23:00:00,94
3601,2016-07-09 00:00:00,68
3602,2016-07-09 01:00:00,11
3603,2016-07-09 02:00:00,15
3604,2016-07-09 03:00:00,26
3605,2016-07-09 04:00:00,5
3606,2016-07-09 05:00:00,20
3607,2016-07-09 06:00:00,43
3608,2016-07-09 07:00:00,51
3609,2016-07-09 08:00:00,63
3610,2016-07-09 09:00:00,109
3611,2016-07-09 10:00:00,65
3612,2016-07-09 11:00:00,64
3613,2016-07-09 12:00:00,81
3614,2016-07-09 13:00:00,79
3615,2016-07-09 14:00:00,48
3616,2016-07-09 15:00:00,80
3617,2016-07-09 16:00:00,53
3618,2016-07-09 17:00:00,69
3619,2016-07-09 18:00:00,102
3620,2016-07-09 19:00:00,76
3621,2016-07-09 20:00:00,63
3622,2016-07-09 21:00:00,60
3623,2016-07-09 22:00:00,89
3624,2016-07-09 23:00:00,93
3625,2016-07-10 00:00:00,64
3626,2016-07-10 01:00:00,36
3627,2016-07-10 02:00:00,12
3628,2016-07-10 03:00:00,5
3629,2016-07-10 04:00:00,1
3630,2016-07-10 05:00:00,4
3631,2016-07-10 06:00:00,75
3632,2016-07-10 07:00:00,47
3633,2016-07-10 08:00:00,72
3634,2016-07-10 09:00:00,90
3635,2016-07-10 10:00:00,50
3636,2016-07-10 11:00:00,120
3637,2016-07-10 12:00:00,107
3638,2016-07-10 13:00:00,124
3639,2016-07-10 14:00:00,58
3640,2016-07-10 15:00:00,64
3641,2016-07-10 16:00:00,94
3642,2016-07-10 17:00:00,86
3643,2016-07-10 18:00:00,50
3644,2016-07-10 19:00:00,35
3645,2016-07-10 20:00:00,13
3646,2016-07-10 21:00:00,59
3647,2016-07-10 22:00:00,53
3648,2016-07-10 23:00:00,41
3649,2016-07-11 00:00:00,95
3650,2016-07-11 01:00:00,9
3651,2016-07-11 02:00:00,21
3652,2016-07-11 03:00:00,3
3653,2016-07-11 04:00:00,2
3654,2016-07-11 05:00:00,11
3655,2016-07-11 06:00:00,50
3656,2016-07-11 07:00:00,49
3657,2016-07-11 08:00:00,86
3658,2016-07-11 09:00:00,133
3659,2016-07-11 10:00:00,99
3660,2016-07-11 11:00:00,88
3661,2016-07-11 12:00:00,153
3662,2016-07-11 13:00:00,104
3663,2016-07-11 14:00:00,109
3664,2016-07-11 15:00:00,101
3665,2016-07-11 16:00:00,164
3666,2016-07-11 17:00:00,116
3667,2016-07-11 18:00:00,96
3668,2016-07-11 19:00:00,89
3669,2016-07-11 20:00:00,55
3670,2016-07-11 21:00:00,69
3671,2016-07-11 22:00:00,34
3672,2016-07-11 23:00:00,129
3673,2016-07-12 00:00:00,47
3674,2016-07-12 01:00:00,17
3675,2016-07-12 02:00:00,22
3676,2016-07-12 03:00:00,6
3677,2016-07-12 04:00:00,4
3678,2016-07-12 05:00:00,5
3679,2016-07-12 06:00:00,44
3680,2016-07-12 07:00:00,52
3681,2016-07-12 08:00:00,71
3682,2016-07-12 09:00:00,122
3683,2016-07-12 10:00:00,64
3684,2016-07-12 11:00:00,72
3685,2016-07-12 12:00:00,108
3686,2016-07-12 13:00:00,39
3687,2016-07-12 14:00:00,94
3688,2016-07-12 15:00:00,89
3689,2016-07-12 16:00:00,151
3690,2016-07-12 17:00:00,140
3691,2016-07-12 18:00:00,84
3692,2016-07-12 19:00:00,32
3693,2016-07-12 20:00:00,39
3694,2016-07-12 21:00:00,70
3695,2016-07-12 22:00:00,44
3696,2016-07-12 23:00:00,55
